applicant_id,safra,region,age,income,employment,cpf_valido,vl_negativacao,vl_vencido_scr,vl_protestos,true_pd,actual_default,legacy_score,score_2,score_3,score_4,score_5,approved,score_decile,take_up_rate,hired,sample
202,2025-05,Sudeste,37,1057,Autônomo,True,474,0,0,0.9770767377477326,1,233,301,278,217,204,0,2,0.83,0,OOT
203,2024-09,Sudeste,38,1086,Assalariado,True,0,0,1499,0.993660438907365,1,307,223,330,224,183,0,1,0.8899999999999999,0,DEV
204,2025-01,Sul,16,2268,Autônomo,True,0,9259,0,0.020325143379100255,0,578,402,437,525,635,0,6,0.59,0,OOT
205,2024-09,Sudeste,70,3321,Assalariado,True,0,0,948,0.3696657874075438,1,167,126,83,98,132,0,1,0.8899999999999999,0,DEV
206,2024-05,Sudeste,34,3424,Autônomo,True,406,0,0,0.7610955959267252,1,563,466,353,381,422,0,4,0.71,0,DEV
207,2025-02,Sudeste,38,1963,Empresário,True,759,0,0,0.9789990642243406,1,377,264,215,288,343,0,3,0.77,0,OOT
208,2025-06,Centro-Oeste,29,3817,Assalariado,True,0,0,0,0.008347285217127756,0,692,783,864,791,849,0,8,0.47,0,OOT
209,2024-05,Sudeste,34,5724,Autônomo,True,0,0,0,0.18778897694165514,0,404,470,348,446,680,0,6,0.59,0,DEV
210,2025-03,Sudeste,32,2314,Assalariado,True,0,0,0,0.005741754297180467,0,800,944,851,885,852,1,8,0.47,1,OOT
211,2024-05,Sul,37,2938,Assalariado,True,1410,0,0,0.7996816832983624,0,632,526,547,367,407,0,4,0.71,0,DEV
212,2025-01,Sudeste,37,2154,Assalariado,True,0,0,0,0.02328134339012684,0,888,727,816,789,803,1,7,0.53,1,OOT
213,2025-03,Norte,49,2262,Assalariado,True,0,590,0,0.17253055007951126,0,229,454,378,263,372,0,3,0.77,0,OOT
214,2024-09,Centro-Oeste,41,2701,Desempregado,True,0,0,818,0.12365597582121983,0,567,379,239,213,305,0,3,0.77,0,DEV
215,2025-02,Sudeste,47,6781,Autônomo,True,0,0,0,0.5111976249175294,1,114,190,224,57,146,0,1,0.8899999999999999,0,OOT
216,2024-05,Sudeste,37,4226,Empresário,True,0,0,0,0.18821496433749804,0,490,378,493,725,460,0,4,0.71,0,DEV
217,2024-02,Sudeste,41,4004,Assalariado,True,0,16338,0,0.7000227586151023,1,617,625,858,758,769,0,7,0.53,0,DEV
218,2024-02,Sudeste,34,1858,Autônomo,True,0,0,908,0.493039962104371,1,33,35,39,33,60,0,0,0.95,0,DEV
219,2024-09,Sudeste,52,1423,Autônomo,True,0,0,0,0.026584536108492565,0,420,642,417,465,532,0,5,0.6499999999999999,0,DEV
220,2025-05,Sudeste,42,3083,Assalariado,True,0,0,0,0.3236455323902767,1,848,612,643,639,665,1,6,0.59,1,OOT
221,2024-03,Sudeste,35,5147,Autônomo,True,0,0,0,0.010835415214931672,0,745,343,703,582,600,0,5,0.6499999999999999,0,DEV
222,2024-09,Sul,35,6863,Empresário,True,0,0,0,0.4587738252659044,1,592,700,517,652,484,0,4,0.71,0,DEV
223,2025-01,Sudeste,36,560,Empresário,True,85,0,0,0.9441053264378747,1,171,141,199,108,124,0,1,0.8899999999999999,0,OOT
224,2024-04,Sudeste,38,10591,Empresário,True,0,0,0,0.01894790189270301,0,475,407,508,328,509,0,5,0.6499999999999999,0,DEV
225,2025-01,Sul,37,3134,Assalariado,True,0,0,0,0.07488081988904079,0,789,772,794,826,663,0,6,0.59,0,OOT
226,2024-06,Sudeste,30,4210,Empresário,True,0,0,501,0.009099937636224744,0,627,598,533,480,503,0,4,0.71,0,DEV
227,2025-03,Sudeste,48,859,Empresário,True,0,0,0,0.07055290304252053,0,781,527,529,622,460,0,4,0.71,0,OOT
228,2024-11,Sudeste,49,2117,Autônomo,True,58,0,4900,0.8404071111546686,1,311,409,166,210,146,0,1,0.8899999999999999,0,DEV
229,2024-10,Sudeste,62,3998,Assalariado,True,0,0,0,0.16141314593915052,0,780,913,898,914,880,0,8,0.47,0,DEV
230,2024-04,Sudeste,29,1206,Assalariado,True,0,0,963,0.9699591083183123,1,155,58,86,87,90,0,0,0.95,0,DEV
231,2024-09,Nordeste,47,431,Assalariado,True,0,0,0,0.36505714902394754,0,295,236,110,252,495,0,4,0.71,0,DEV
232,2025-04,Centro-Oeste,16,2984,Assalariado,True,0,0,0,0.8916714914438406,1,287,340,416,366,293,0,3,0.77,0,OOT
233,2024-01,Sudeste,49,2368,Empresário,True,15411,0,2753,0.9729276895641862,1,58,147,173,233,245,0,2,0.83,0,DEV
234,2025-02,Sudeste,17,5795,Desempregado,True,0,0,0,0.03403879549458302,0,334,554,660,499,568,0,5,0.6499999999999999,0,OOT
235,2024-09,Nordeste,24,2217,Empresário,True,0,0,0,0.9236211063699421,1,138,84,102,104,123,0,1,0.8899999999999999,0,DEV
236,2025-01,Sul,42,2316,Assalariado,True,0,0,12605,0.07355592592238777,0,352,501,447,494,378,0,3,0.77,0,OOT
237,2024-12,Sudeste,29,3709,Autônomo,True,0,0,0,0.005353152105019222,0,691,785,802,813,790,0,7,0.53,0,DEV
238,2024-08,Sudeste,27,4537,Assalariado,True,0,0,0,0.054853291254914345,0,773,680,686,611,779,0,7,0.53,0,DEV
239,2024-06,Sudeste,31,1595,Assalariado,True,0,0,0,0.0038056539663737414,0,719,796,728,768,686,0,6,0.59,0,DEV
240,2024-12,Sul,48,4301,Assalariado,True,0,0,0,0.027264232495170352,0,544,560,592,478,703,0,6,0.59,0,DEV
241,2024-03,Sudeste,24,1784,Empresário,True,127,0,6906,0.23680571623004135,0,607,880,877,774,761,0,7,0.53,0,DEV
242,2024-11,Sudeste,37,2464,Autônomo,True,0,0,0,0.014935569458083577,0,675,642,680,646,758,0,7,0.53,0,DEV
243,2024-02,Sudeste,32,3649,Autônomo,True,0,0,0,0.0007863479502656514,0,919,976,939,951,960,1,9,0.4099999999999999,1,DEV
244,2024-12,Sudeste,49,4052,Assalariado,True,5464,0,0,0.85374942462622,1,336,292,406,387,344,0,3,0.77,0,DEV
245,2024-12,Sul,49,2954,Assalariado,True,2522,0,624,0.9828181889298749,1,87,124,184,80,129,0,1,0.8899999999999999,0,DEV
246,2024-02,Nordeste,16,1276,Assalariado,True,0,0,0,0.014220943602366398,0,848,933,850,897,891,0,8,0.47,0,DEV
247,2025-02,Sul,52,794,Autônomo,True,440,0,0,0.007929145807540556,0,898,554,734,685,732,1,7,0.53,0,OOT
248,2024-08,Sudeste,29,2180,Empresário,True,0,0,0,0.013740041822395112,0,728,880,849,792,783,0,7,0.53,0,DEV
249,2025-03,Sudeste,41,4371,Assalariado,True,96,0,0,0.09734087907016675,0,367,554,188,247,250,0,2,0.83,0,OOT
250,2024-01,Nordeste,24,3196,Assalariado,True,0,0,1081,0.989225109193908,1,14,15,27,29,25,0,0,0.95,0,DEV
251,2024-04,Sul,43,2822,Empresário,True,60,0,0,0.0029917951144692225,0,694,747,660,617,664,0,6,0.59,0,DEV
252,2024-09,Sudeste,73,2430,Assalariado,True,142,2987,0,0.9236123064705544,1,87,37,64,65,63,0,0,0.95,0,DEV
253,2024-04,Sudeste,39,2937,Assalariado,True,0,0,0,0.016519453088186344,0,881,918,926,913,938,1,9,0.4099999999999999,1,DEV
254,2024-06,Nordeste,31,1344,Empresário,True,0,0,0,0.038539660888977714,0,500,562,423,535,570,0,5,0.6499999999999999,0,DEV
255,2024-12,Nordeste,34,3897,Autônomo,True,0,0,0,0.0028025874088826526,0,832,874,884,869,822,1,8,0.47,0,DEV
256,2024-03,Centro-Oeste,17,4055,Autônomo,True,0,0,0,0.07985415674452136,0,829,753,779,868,857,0,8,0.47,0,DEV
257,2025-01,Sul,58,1972,Assalariado,True,0,427,0,0.007663744910065551,0,960,914,932,911,965,1,9,0.4099999999999999,1,OOT
258,2024-02,Sudeste,42,3172,Autônomo,True,0,62,0,0.17336685596678872,0,560,684,574,600,418,0,4,0.71,0,DEV
259,2024-04,Sudeste,23,871,Assalariado,True,0,0,477,0.9734442003692183,1,131,46,165,108,83,0,0,0.95,0,DEV
260,2024-11,Sudeste,23,2719,Autônomo,True,0,0,0,0.9919954157821032,1,20,28,32,18,26,0,0,0.95,0,DEV
261,2025-03,Nordeste,38,2253,Assalariado,True,0,0,0,0.09568684393137862,1,118,233,335,259,152,0,1,0.8899999999999999,0,OOT
262,2024-04,Sul,51,5195,Assalariado,True,0,0,0,0.11233811370457654,0,915,822,700,877,779,1,7,0.53,0,DEV
263,2024-06,Sudeste,21,2166,Assalariado,True,0,0,0,0.2792341555340284,0,515,671,519,394,451,0,4,0.71,0,DEV
264,2025-05,Centro-Oeste,53,4110,Assalariado,True,0,0,0,0.9556535345791286,1,167,150,197,387,276,0,2,0.83,0,OOT
265,2025-06,Sudeste,36,1930,Assalariado,True,0,0,0,0.13270781434804163,0,824,639,782,730,629,1,6,0.59,1,OOT
266,2024-11,Sudeste,24,619,Assalariado,True,0,0,0,0.024741367555777,0,361,468,567,452,475,0,4,0.71,0,DEV
267,2024-09,Sudeste,31,2131,Empresário,True,0,1189,0,0.09992084292771304,0,393,395,505,465,423,0,4,0.71,0,DEV
268,2024-07,Centro-Oeste,62,2746,Assalariado,True,0,0,0,0.0020841473564023505,0,906,939,956,919,935,1,9,0.4099999999999999,1,DEV
269,2024-12,Centro-Oeste,18,2671,Assalariado,True,0,0,0,0.9784107977698618,1,237,455,214,130,148,0,1,0.8899999999999999,0,DEV
270,2024-11,Sul,27,2696,Autônomo,True,170,0,0,0.48709117107237887,0,631,733,616,722,653,0,6,0.59,0,DEV
271,2024-06,Norte,51,1801,Autônomo,True,523,0,0,0.9306259104822479,1,86,172,61,64,82,0,0,0.95,0,DEV
272,2024-01,Centro-Oeste,41,2009,Assalariado,True,0,28731,0,0.13837097735698362,0,458,469,329,309,364,0,3,0.77,0,DEV
273,2024-03,Nordeste,26,1241,Assalariado,True,0,0,365,0.7746137777522676,1,223,499,281,396,283,0,2,0.83,0,DEV
274,2025-06,Centro-Oeste,51,736,Assalariado,True,0,0,0,0.11583490879729869,0,786,720,832,850,826,0,8,0.47,0,OOT
275,2024-08,Sudeste,52,2289,Assalariado,True,0,0,0,0.00030973752371079064,0,980,988,989,988,982,1,9,0.4099999999999999,0,DEV
276,2024-09,Nordeste,42,1560,Assalariado,True,67,0,0,0.018100635173439957,0,507,346,495,654,505,0,4,0.71,0,DEV
277,2024-09,Sul,29,4665,Autônomo,True,0,0,0,0.1506219049194311,0,314,783,687,546,495,0,4,0.71,0,DEV
278,2025-03,Nordeste,31,659,Assalariado,True,0,0,0,0.9965618028327967,1,228,235,205,147,143,0,1,0.8899999999999999,0,OOT
279,2024-02,Sudeste,41,2906,Assalariado,True,7911,0,0,0.9379373729196556,1,264,337,243,351,381,0,3,0.77,0,DEV
280,2024-02,Nordeste,19,8715,Autônomo,True,0,0,0,0.670413568483044,0,252,125,126,113,114,0,1,0.8899999999999999,0,DEV
281,2024-05,Norte,56,2187,Assalariado,True,0,196,0,0.9674662154839376,1,154,157,252,245,292,0,2,0.83,0,DEV
282,2024-09,Sudeste,61,2436,Empresário,True,127,0,0,0.040435139813283755,0,432,263,575,646,399,0,4,0.71,0,DEV
283,2025-01,Norte,34,3152,Assalariado,True,0,0,0,0.4412645327091162,0,308,461,472,371,468,0,4,0.71,0,OOT
284,2024-09,Sudeste,42,3303,Assalariado,True,105047,0,0,0.03494938002221585,0,803,722,701,795,855,0,8,0.47,0,DEV
285,2024-08,Sudeste,54,1910,Assalariado,True,0,488,0,0.25353136360074924,0,767,647,762,649,657,0,6,0.59,0,DEV
286,2025-05,Sudeste,65,1332,Assalariado,True,0,660,124,0.18655816747604895,0,680,464,366,504,347,0,3,0.77,0,OOT
287,2024-03,Nordeste,59,3610,Assalariado,True,0,25027,0,0.9629823531980551,1,306,233,267,240,208,0,2,0.83,0,DEV
288,2024-11,Sul,16,776,Desempregado,True,0,0,0,0.0023609929462909103,0,836,893,915,886,893,0,8,0.47,0,DEV
289,2024-10,Sudeste,33,4021,Assalariado,True,0,12309,0,0.06220720854569977,0,697,731,750,664,697,0,6,0.59,0,DEV
290,2024-09,Sul,45,1929,Assalariado,True,0,0,0,0.9059320169401387,1,395,480,641,587,534,0,5,0.6499999999999999,0,DEV
291,2025-03,Sudeste,31,2445,Autônomo,True,0,0,0,0.6168053686232394,1,604,526,453,561,503,0,4,0.71,0,OOT
292,2024-05,Sudeste,62,1780,Assalariado,True,0,0,0,0.1351949643798607,0,343,263,546,276,396,0,3,0.77,0,DEV
293,2025-06,Centro-Oeste,60,5759,Assalariado,True,292,0,0,0.64561159337534,1,582,605,415,429,342,0,3,0.77,0,OOT
294,2024-06,Nordeste,26,2833,Empresário,True,580,0,0,0.4918039972971224,1,310,342,234,319,171,0,1,0.8899999999999999,0,DEV
295,2024-10,Nordeste,35,2012,Assalariado,True,0,0,0,0.9929765011302958,1,225,144,182,131,214,0,2,0.83,0,DEV
296,2024-10,Sul,27,1978,Assalariado,True,0,708,0,0.4082231128569236,0,533,630,532,698,521,0,5,0.6499999999999999,0,DEV
297,2025-04,Norte,35,2233,Empresário,True,0,275,0,0.6005603881406811,0,511,370,583,531,350,0,3,0.77,0,OOT
298,2024-08,Sudeste,34,10282,Assalariado,True,0,0,0,0.016509055873414544,0,580,366,516,402,552,0,5,0.6499999999999999,0,DEV
299,2024-06,Sudeste,51,1107,Autônomo,True,0,0,0,0.13454547460114358,0,595,658,594,745,630,0,6,0.59,0,DEV
300,2024-01,Sudeste,25,4673,Assalariado,True,0,0,0,0.00103502218400176,0,701,677,847,862,776,0,7,0.53,0,DEV
301,2024-07,Sul,16,3431,Assalariado,True,0,429,0,0.5060755791016353,1,177,328,201,153,211,0,2,0.83,0,DEV
302,2025-03,Sul,16,6148,Assalariado,True,0,0,0,0.46430884265053146,0,315,278,444,531,295,0,3,0.77,0,OOT
303,2024-01,Nordeste,23,3559,Empresário,True,0,0,0,0.40361915973391566,1,618,647,510,544,499,0,4,0.71,0,DEV
304,2025-05,Sudeste,28,2445,Assalariado,True,0,0,0,0.7930202621189772,1,570,258,492,219,496,0,4,0.71,0,OOT
305,2024-10,Sudeste,40,4500,Assalariado,True,0,0,0,0.8315540596745623,1,79,248,78,142,212,0,2,0.83,0,DEV
306,2024-03,Sul,22,2801,Assalariado,True,0,0,0,0.9315124367232653,1,116,268,229,170,201,0,2,0.83,0,DEV
307,2024-06,Norte,21,3839,Assalariado,True,0,0,426,0.046508004472521944,0,905,768,939,875,882,1,8,0.47,0,DEV
308,2024-10,Sudeste,24,5749,Assalariado,True,0,0,0,0.7419312697489535,1,237,264,190,144,139,0,1,0.8899999999999999,0,DEV
309,2024-06,Sudeste,22,2579,Empresário,True,296,0,0,0.7969116706036614,1,32,75,55,52,96,0,0,0.95,0,DEV
310,2024-02,Sudeste,30,1891,Autônomo,True,0,0,0,0.6643579805719264,1,452,370,516,323,357,0,3,0.77,0,DEV
311,2024-12,Sudeste,29,1658,Assalariado,True,0,2021,0,0.1725342389200423,1,418,310,410,208,279,0,2,0.83,0,DEV
312,2025-01,Sudeste,47,3198,Assalariado,True,401,0,0,0.2714711154105512,1,727,525,539,509,733,0,7,0.53,0,OOT
313,2024-03,Sudeste,24,1441,Assalariado,True,0,0,0,0.03380133102606145,0,392,162,267,402,357,0,3,0.77,0,DEV
314,2024-06,Sul,32,1978,Assalariado,True,0,0,0,0.8678255886446408,1,80,42,32,38,34,0,0,0.95,0,DEV
315,2024-05,Sudeste,30,1365,Assalariado,True,0,0,0,0.13475149103602538,0,508,392,254,357,301,0,3,0.77,0,DEV
316,2024-12,Sudeste,49,3310,Empresário,True,0,3193,0,0.995545525471299,1,327,166,226,117,167,0,1,0.8899999999999999,0,DEV
317,2025-02,Sudeste,35,1554,Assalariado,True,0,0,0,0.004622589101717632,0,705,654,635,700,746,0,7,0.53,0,OOT
318,2025-02,Centro-Oeste,52,1127,Assalariado,True,0,0,3174,0.9097459626653517,1,463,509,438,575,264,0,2,0.83,0,OOT
319,2025-05,Sudeste,21,1253,Autônomo,True,0,7374,0,0.89563890679469,1,187,246,243,330,334,0,3,0.77,0,OOT
320,2025-02,Sudeste,37,1732,Assalariado,True,0,0,0,0.000875721529493062,0,651,597,511,680,667,0,6,0.59,0,OOT
321,2024-06,Sudeste,29,1829,Autônomo,True,0,0,0,0.5189042371802612,0,131,219,566,294,340,0,3,0.77,0,DEV
322,2024-02,Sul,20,2838,Autônomo,True,1297,0,0,0.9444337284914037,1,386,326,525,384,537,0,5,0.6499999999999999,0,DEV
323,2024-12,Centro-Oeste,37,2215,Assalariado,True,0,0,911,0.27726718239271086,1,594,519,526,621,599,0,5,0.6499999999999999,0,DEV
324,2025-05,Sudeste,62,3047,Empresário,True,0,14783,0,0.6177785459781844,1,640,748,489,681,587,0,5,0.6499999999999999,0,OOT
325,2025-06,Sudeste,26,3198,Assalariado,True,0,4781,0,0.12039357606050816,0,684,623,473,648,547,0,5,0.6499999999999999,0,OOT
326,2024-05,Sudeste,36,3805,Assalariado,True,4755,0,0,0.9828261405681988,1,406,278,341,413,340,0,3,0.77,0,DEV
327,2024-05,Sul,19,776,Autônomo,True,0,0,0,0.0017490605675542885,0,876,931,937,880,899,1,8,0.47,0,DEV
328,2024-01,Centro-Oeste,17,1240,Autônomo,True,0,0,0,0.0009530853535214788,0,816,739,673,739,728,0,7,0.53,0,DEV
329,2024-03,Sudeste,26,3404,Assalariado,True,0,1318,0,0.6650079277458509,1,81,174,130,176,109,0,1,0.8899999999999999,0,DEV
330,2024-10,Sudeste,31,2770,Assalariado,True,1723,0,0,0.5435379579130055,1,678,723,509,715,599,0,5,0.6499999999999999,0,DEV
331,2024-10,Nordeste,32,4385,Empresário,True,0,0,1683,0.9640168227745796,1,23,116,148,75,108,0,1,0.8899999999999999,0,DEV
332,2024-07,Nordeste,34,966,Autônomo,True,0,0,0,0.30686487274129143,0,654,577,527,570,357,0,3,0.77,0,DEV
333,2024-06,Sudeste,16,1835,Assalariado,True,0,0,0,0.8652460585982582,1,242,310,239,388,280,0,2,0.83,0,DEV
334,2025-03,Sudeste,29,2042,Assalariado,True,0,0,0,0.09036351019660585,1,764,483,565,553,651,0,6,0.59,0,OOT
335,2024-09,Sudeste,45,2697,Autônomo,True,376,319,0,0.19318280687796,0,227,394,578,478,486,0,4,0.71,0,DEV
336,2025-03,Nordeste,18,2493,Autônomo,True,18599,1008,0,0.9998078713090351,1,89,53,37,42,40,0,0,0.95,0,OOT
337,2025-06,Nordeste,33,3233,Assalariado,True,0,0,1012,0.9431251451783804,1,164,294,205,235,207,0,2,0.83,0,OOT
338,2024-06,Nordeste,42,2278,Assalariado,True,0,0,0,0.0365604194863676,0,808,892,916,822,906,1,9,0.4099999999999999,0,DEV
339,2024-04,Nordeste,27,5560,Assalariado,True,0,0,0,0.07242575056894758,0,346,378,519,427,264,0,2,0.83,0,DEV
340,2025-06,Sudeste,42,6732,Autônomo,True,0,0,669,0.10419875419983113,0,649,591,598,572,378,0,3,0.77,0,OOT
341,2024-12,Sudeste,16,1247,Autônomo,True,0,0,0,0.9649560922038913,0,301,416,520,554,468,0,4,0.71,0,DEV
342,2024-06,Sudeste,50,2507,Autônomo,True,0,10830,0,0.05463071313260434,1,933,946,932,917,914,1,9,0.4099999999999999,1,DEV
343,2024-12,Centro-Oeste,43,3939,Assalariado,True,0,0,0,0.09876605116926612,0,701,762,717,670,613,0,5,0.6499999999999999,0,DEV
344,2024-10,Sul,38,3467,Assalariado,True,0,0,0,0.19096097669596285,0,286,399,337,243,236,0,2,0.83,0,DEV
345,2025-05,Sudeste,53,1910,Autônomo,True,0,0,0,0.0005657192479319563,0,966,954,974,969,982,1,9,0.4099999999999999,0,OOT
346,2024-05,Sudeste,33,2843,Empresário,True,0,0,0,0.02783962329691021,0,959,939,953,969,969,1,9,0.4099999999999999,0,DEV
347,2025-06,Nordeste,29,943,Autônomo,True,1039,0,0,0.47021522241550107,0,126,224,188,219,242,0,2,0.83,0,OOT
348,2025-05,Nordeste,57,2412,Empresário,True,0,0,0,0.01668201067072946,0,820,910,793,875,921,1,9,0.4099999999999999,0,OOT
349,2024-04,Nordeste,63,1016,Empresário,True,0,0,0,0.05398500233409597,0,821,704,679,755,814,1,8,0.47,0,DEV
350,2024-03,Sudeste,28,3310,Assalariado,True,0,4372,0,0.8791835193304212,0,158,88,167,122,82,0,0,0.95,0,DEV
351,2024-10,Centro-Oeste,36,1249,Assalariado,True,1913,0,3577,0.9984116180315243,1,116,157,211,130,88,0,0,0.95,0,DEV
352,2024-01,Nordeste,52,2691,Assalariado,True,792,0,0,0.4669437243446019,0,186,145,225,238,187,0,1,0.8899999999999999,0,DEV
353,2024-06,Nordeste,36,2955,Assalariado,True,0,22423,0,0.015030236991149491,0,743,735,770,687,624,0,6,0.59,0,DEV
354,2024-08,Nordeste,46,2554,Autônomo,True,0,0,0,0.02073674741141941,0,714,820,822,573,557,0,5,0.6499999999999999,0,DEV
355,2025-06,Centro-Oeste,48,1670,Assalariado,True,0,0,626,0.47293443499219473,0,127,201,102,223,162,0,1,0.8899999999999999,0,OOT
356,2025-06,Centro-Oeste,30,2151,Assalariado,True,0,0,0,0.0028653471802868396,0,687,936,716,883,934,0,9,0.4099999999999999,0,OOT
357,2024-03,Sul,43,4957,Assalariado,True,0,0,0,0.0007866517245850857,0,753,819,694,803,826,0,8,0.47,0,DEV
358,2025-05,Sudeste,37,1891,Assalariado,True,0,0,0,0.21902759546239023,0,350,422,306,402,313,0,3,0.77,0,OOT
359,2024-02,Sudeste,20,2472,Assalariado,True,2489,0,359,0.658565185957308,1,504,743,606,735,670,0,6,0.59,0,DEV
360,2025-02,Nordeste,24,1747,Assalariado,True,0,0,0,0.8245400243636786,1,577,575,763,399,434,0,4,0.71,0,OOT
361,2025-04,Sul,28,4501,Assalariado,True,0,13661,0,0.9744667965855085,1,135,178,122,266,184,0,1,0.8899999999999999,0,OOT
362,2025-05,Sudeste,50,2557,Assalariado,True,0,821,1769,0.011304881572307615,0,869,902,864,869,919,1,9,0.4099999999999999,0,OOT
363,2024-05,Sudeste,51,1543,Autônomo,True,0,0,0,0.9719295332468447,1,531,311,563,573,337,0,3,0.77,0,DEV
364,2025-05,Centro-Oeste,48,2451,Autônomo,True,422,47623,0,0.9726109094230758,1,50,15,63,14,21,0,0,0.95,0,OOT
365,2024-03,Centro-Oeste,44,2111,Assalariado,True,0,0,0,0.33024700426283915,0,316,525,578,504,480,0,4,0.71,0,DEV
366,2024-10,Norte,43,5628,Desempregado,True,0,0,0,0.711786797707562,0,149,185,66,94,89,0,0,0.95,0,DEV
367,2024-09,Sudeste,41,2376,Assalariado,True,0,0,0,0.046051083458894866,0,434,489,449,470,515,0,5,0.6499999999999999,0,DEV
368,2024-06,Nordeste,43,1064,Autônomo,True,0,0,0,0.0036344902978709182,0,816,669,566,543,633,1,6,0.59,0,DEV
369,2024-01,Nordeste,44,3291,Empresário,True,0,0,0,0.06490272405706066,0,973,926,934,922,915,1,9,0.4099999999999999,0,DEV
370,2025-02,Sudeste,18,7127,Empresário,True,0,0,0,4.3797557284489484e-05,0,786,774,821,861,869,0,8,0.47,0,OOT
371,2024-07,Sudeste,26,5004,Assalariado,True,0,0,0,0.9292586932312982,1,177,257,435,184,173,0,1,0.8899999999999999,0,DEV
372,2024-12,Norte,23,1259,Assalariado,True,30801,0,0,0.5070793955627495,1,781,678,821,700,753,0,7,0.53,0,DEV
373,2024-08,Sudeste,53,2077,Autônomo,True,0,0,0,0.1346998466497324,0,685,549,552,644,472,0,4,0.71,0,DEV
374,2024-07,Sul,61,2396,Autônomo,True,0,0,0,0.0010940728479233706,0,491,312,417,514,433,0,4,0.71,0,DEV
375,2025-04,Nordeste,16,2413,Autônomo,True,2080,0,0,0.9951504181332536,1,299,355,250,496,376,0,3,0.77,0,OOT
376,2024-02,Nordeste,59,3067,Assalariado,True,58,0,0,0.2781112428133325,1,919,820,762,884,893,1,8,0.47,0,DEV
377,2025-02,Sudeste,39,1985,Empresário,True,0,0,0,0.8102613815388597,1,107,231,258,115,137,0,1,0.8899999999999999,0,OOT
378,2025-02,Nordeste,52,1408,Empresário,True,0,0,0,0.86434642336122,1,338,501,431,449,500,0,4,0.71,0,OOT
379,2024-07,Sudeste,45,4320,Autônomo,True,0,0,0,0.0004635066620452151,0,975,926,879,973,957,1,9,0.4099999999999999,0,DEV
380,2024-05,Nordeste,58,1243,Empresário,True,1032,0,0,0.2316521163975646,0,352,181,283,268,279,0,2,0.83,0,DEV
381,2024-01,Sudeste,40,1508,Assalariado,True,4950,0,0,0.31725114083149836,0,586,782,823,712,748,0,7,0.53,0,DEV
382,2025-05,Nordeste,18,1239,Assalariado,True,0,0,0,0.0336686829162435,0,679,616,767,435,588,0,5,0.6499999999999999,0,OOT
383,2025-06,Nordeste,36,3523,Autônomo,True,9135,2529,0,0.9848496990353248,1,219,168,124,133,127,0,1,0.8899999999999999,0,OOT
384,2024-05,Sudeste,45,2601,Autônomo,True,0,0,0,0.06049245169995291,0,865,829,810,683,817,1,8,0.47,1,DEV
385,2024-01,Sudeste,34,4146,Assalariado,True,0,0,0,0.11852215411950008,0,642,794,721,718,658,0,6,0.59,0,DEV
386,2024-03,Nordeste,47,1523,Assalariado,True,616,8541,272,0.9607518529883249,1,169,140,245,309,209,0,2,0.83,0,DEV
387,2024-02,Sudeste,37,1150,Autônomo,True,0,0,0,0.14645674989438354,0,255,298,278,382,340,0,3,0.77,0,DEV
388,2025-03,Sudeste,29,1869,Assalariado,True,0,0,0,0.0338564089502786,0,115,78,70,119,173,0,1,0.8899999999999999,0,OOT
389,2025-05,Sul,22,2187,Autônomo,True,0,8615,0,0.9906346785143328,1,14,117,35,39,83,0,0,0.95,0,OOT
390,2024-03,Norte,32,2766,Empresário,True,1268,0,0,0.5064166238576887,1,655,584,583,465,608,0,5,0.6499999999999999,0,DEV
391,2025-02,Sul,40,889,Assalariado,True,0,0,0,0.0013570050934022285,0,582,828,557,672,764,0,7,0.53,0,OOT
392,2024-04,Sudeste,16,3252,Autônomo,True,0,0,0,0.285813075322909,1,415,541,307,413,452,0,4,0.71,0,DEV
393,2024-07,Norte,27,1427,Assalariado,True,0,0,0,0.10998181502158592,0,749,590,569,565,806,0,7,0.53,0,DEV
394,2024-11,Sul,16,1654,Assalariado,True,0,0,0,0.5856373520596208,0,456,507,418,313,478,0,4,0.71,0,DEV
395,2025-01,Sudeste,29,4935,Empresário,True,0,0,0,0.06449077272835929,0,907,860,841,877,822,1,8,0.47,0,OOT
396,2025-04,Sudeste,54,658,Assalariado,True,0,0,690,0.9019705746110742,1,212,226,123,117,177,0,1,0.8899999999999999,0,OOT
397,2024-01,Sudeste,21,2961,Assalariado,True,0,0,0,0.493576811271919,1,482,299,313,248,262,0,2,0.83,0,DEV
398,2024-04,Sudeste,47,2954,Desempregado,True,0,1371,0,0.9627326235382107,1,293,234,198,76,346,0,3,0.77,0,DEV
399,2024-06,Nordeste,77,1493,Assalariado,True,7086,0,0,0.7637022095657133,1,308,320,301,471,310,0,3,0.77,0,DEV
400,2024-06,Sudeste,58,1866,Assalariado,True,0,0,2795,0.8873832553021667,1,59,73,49,60,55,0,0,0.95,0,DEV
401,2025-06,Nordeste,39,5077,Assalariado,True,0,0,6048,0.9988050838814354,1,80,124,319,120,67,0,0,0.95,0,OOT
402,2025-02,Sudeste,50,7924,Assalariado,True,0,0,2817,0.9429203662085586,1,352,226,279,265,353,0,3,0.77,0,OOT
